#-----------------+
#  TRI RAPIDE     |
#-----------------+
#
#+--------+-----------------------------+-----------------------------+-----------------------------+
#|        |           Ordonné           |          Aleatoire          |           Inverse           |
#| Taille | Affectations   Comparaisons | Affectations   Comparaisons | Affectations   Comparaisons |
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
     280            912            1738          2193            1552          1533            1502  
     281            918            1746          2172            1935          1542            1509  
     282            924            1754          2172            2153          1548            1517  
     283            930            1762          2205            1606          1557            1525  
     284            936            1770          2181            1717          1557            1531  
     285            942            1778          2238            1561          1560            1537  
     286            948            1786          2217            1807          1566            1544  
     287            954            1794          2208            1968          1575            1551  
     288            960            1802          2256            1622          1581            1559  
     289            966            1810          2262            1553          1590            1567  
     290            972            1818          2256            1568          1590            1573  
     291            978            1826          2232            1721          1593            1579  
     292            984            1834          2199            2122          1599            1586  
     293            990            1842          2337            1524          1608            1593  
     294            996            1850          2301            1516          1614            1601  
     295           1002            1858          2337            1640          1623            1609  
     296           1008            1866          2310            1496          1623            1615  
     297           1014            1874          2325            1813          1626            1621  
     298           1020            1882          2298            1999          1632            1628  
     299           1026            1890          2358            1540          1641            1635  
     300           1032            1898          2319            1724          1647            1643  
     301           1038            1906          2295            1626          1656            1651  
     302           1044            1914          2400            1696          1656            1657  
     303           1050            1922          2370            1644          1659            1663  
     304           1056            1930          2433            1456          1665            1670  
     305           1062            1938          2403            1732          1674            1677  
     306           1068            1946          2397            1738          1680            1685  
     307           1074            1954          2406            1845          1689            1693  
     308           1080            1962          2391            1898          1689            1699  
     309           1086            1970          2496            1626          1692            1705  
     310           1092            1978          2379            1910          1698            1712  
     311           1098            1986          2433            2047          1707            1719  
     312           1104            1994          2484            1774          1713            1727  
     313           1110            2002          2325            1972          1722            1735  
     314           1116            2010          2472            2347          1722            1741  
     315           1122            2018          2454            1949          1725            1747  
     316           1128            2026          2508            1754          1731            1754  
     317           1134            2034          2466            1872          1740            1761  
     318           1140            2042          2451            2083          1746            1769  
     319           1146            2050          2466            1941          1755            1777  
     320           1152            2058          2445            2002          1755            1783  
     321           1158            2066          2490            1727          1758            1789  
     322           1164            2074          2553            1901          1764            1796  
     323           1170            2082          2538            1931          1773            1803  
     324           1176            2090          2541            1799          1779            1811  
     325           1182            2098          2634            1973          1788            1819  
     326           1188            2106          2646            1703          1788            1825  
     327           1194            2114          2547            1970          1791            1831  
     328           1200            2122          2580            1987          1797            1838  
     329           1206            2130          2604            2044          1806            1845  
     330           1212            2138          2658            2001          1812            1853  
     331           1218            2146          2595            1776          1821            1861  
     332           1224            2154          2583            2669          1821            1867  
     333           1230            2162          2604            2316          1824            1873  
     334           1236            2170          2613            2225          1830            1880  
     335           1242            2178          2655            1968          1839            1887  
     336           1248            2186          2760            1732          1845            1895  
     337           1254            2194          2685            2311          1854            1903  
     338           1260            2202          2703            2272          1854            1909  
     339           1266            2210          2706            2016          1857            1915  
     340           1272            2218          2769            1903          1863            1922  
     341           1278            2226          2655            2810          1872            1929  
     342           1284            2234          2685            2248          1878            1937  
     343           1290            2242          2709            1991          1887            1945  
     344           1296            2250          2796            1801          1887            1951  
     345           1302            2258          2691            2624          1890            1957  
     346           1308            2266          2712            2310          1896            1964  
     347           1314            2274          2835            1981          1905            1971  
     348           1320            2282          2796            2084          1911            1979  
     349           1326            2290          2772            1811          1920            1987  
     350           1332            2298          2784            2200          1920            1993  
     351           1338            2306          2862            1978          1923            1999  
     352           1344            2314          2808            2262          1929            2006  
     353           1350            2322          2841            2152          1938            2013  
     354           1356            2330          2829            2714          1944            2021  
     355           1362            2338          2781            2655          1953            2029  
     356           1368            2346          2748            2237          1953            2035  
     357           1374            2354          2835            2015          1956            2041  
     358           1380            2362          2931            2069          1962            2048  
     359           1386            2370          2907            2385          1971            2055  
     360           1392            2378          2964            2105          1977            2063  
     361           1398            2386          2943            1898          1986            2071  
     362           1404            2394          2877            2334          1986            2077  
     363           1410            2402          2904            2244          1989            2083  
     364           1416            2410          2940            2303          1995            2090  
     365           1422            2418          2922            2001          2004            2097  
     366           1428            2426          2871            2432          2010            2105  
     367           1434            2434          2958            2355          2019            2113  
     368           1440            2442          2874            2655          2019            2119  
     369           1446            2450          2952            2286          2022            2125  
     370           1452            2458          2970            2289          2028            2132  
     371           1458            2466          2931            2470          2037            2139  
     372           1464            2474          2955            2404          2043            2147  
     373           1470            2482          2997            2365          2052            2155  
     374           1476            2490          3042            2273          2052            2161  
     375           1482            2498          3012            2283          2055            2167  
     376           1488            2506          3048            2093          2061            2174  
     377           1494            2514          3042            2312          2070            2181  
     378           1500            2522          3048            2228          2076            2189  
     379           1506            2530          3042            2226          2085            2197  
     380           1512            2538          2955            3230          2085            2203  
     381           1518            2546          2970            2537          2088            2209  
     382           1524            2554          3045            2436          2094            2216  
     383           1530            2562          3090            2214          2103            2223  
     384           1530            2570          3075            2252          2109            2231  
     385           1530            2578          3204            2304          2118            2239  
     386           1530            2586          3141            2351          2118            2246  
     387           1530            2594          3063            2247          2121            2253  
     388           1530            2602          3201            2239          2127            2260  
     389           1530            2610          3108            2676          2136            2267  
     390           1530            2618          3156            2349          2142            2275  
     391           1530            2626          3168            2521          2151            2283  
     392           1530            2634          3201            2286          2151            2290  
     393           1530            2642          3114            2778          2154            2297  
     394           1530            2650          3159            2414          2160            2304  
     395           1530            2658          3225            2537          2169            2311  
     396           1530            2666          3147            2574          2175            2319  
     397           1530            2674          3228            2307          2184            2327  
     398           1530            2682          3237            2520          2184            2334  
     399           1530            2690          3081            3276          2187            2341  
     400           1530            2698          3186            2328          2193            2348  
     401           1530            2706          3312            2236          2202            2355  
     402           1530            2714          3240            2424          2208            2363  
     403           1530            2722          3216            2559          2217            2371  
     404           1530            2730          3261            2448          2217            2378  
     405           1530            2738          3342            2707          2220            2385  
     406           1530            2746          3201            3285          2226            2392  
     407           1530            2754          3354            2861          2235            2399  
     408           1530            2762          3312            2598          2241            2407  
     409           1530            2770          3348            2760          2250            2415  
     410           1530            2778          3318            2394          2250            2422  
     411           1530            2786          3291            3242          2253            2429  
     412           1530            2794          3315            2932          2259            2436  
     413           1530            2802          3369            2734          2268            2443  
     414           1530            2810          3336            2762          2274            2451  
     415           1530            2818          3408            2527          2283            2459  
     416           1530            2826          3357            2973          2283            2466  
     417           1530            2834          3405            2680          2286            2473  
     418           1530            2842          3453            2357          2292            2480  
     419           1530            2850          3489            2613          2301            2487  
     420           1530            2858          3366            2530          2307            2495  
     421           1530            2866          3405            2608          2316            2503  
     422           1530            2874          3369            2643          2316            2510  
     423           1530            2882          3492            2491          2319            2517  
     424           1530            2890          3405            2688          2325            2524  
     425           1530            2898          3513            2346          2334            2531  
     426           1530            2906          3420            2814          2340            2539  
     427           1530            2914          3444            2705          2349            2547  
     428           1530            2922          3495            2548          2349            2554  
     429           1530            2930          3546            2678          2352            2561  
     430           1530            2938          3621            2329          2358            2568  
     431           1530            2946          3471            3216          2367            2575  
     432           1530            2954          3579            2664          2373            2583  
     433           1530            2962          3573            2574          2382            2591  
     434           1530            2970          3453            3390          2382            2598  
     435           1530            2978          3453            3175          2385            2605  
